UUID,DISTINCT_ID,PATH,EVENT,CUSTOMER_ID,HASH_EMAIL,SESSION_ID,TS
0195dec0-2c51-795a-8124-101943818d4b,311863905204852576,/prompt/49911fbc-4f72-4389-8312-b5e6adf5e5cf,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 21:54:51.513
0195debc-ef90-7d36-a3c7-bf080cd1f992,311863905204852576,/prompts,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 21:51:19.442
0195afaf-296b-72eb-a152-3f2604da6c2e,311900533357059048,/payments,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:34:07.367
0195af6a-1593-7ba3-a80c-1bd2624e79b7,311901962188642144,/usage,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:18:40.804
0196edcc-2978-7689-a1a3-1e63cde2e8e5,311901962188642144,/api-history,$pageview,,,0196edc7-24b9-7b72-87e8-ca2bc8d40197,2025-05-20 13:05:02.967
0195afaf-5192-7149-a171-5e8493397df3,311900533357059048,/usage,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:34:17.638
01971cd8-830b-72df-8008-329e72fa2673,311900771006288496,/prompt,$identify,777e8ffbcca603ef947ec42c6bab21f3,777e8ffbcca603ef947ec42c6bab21f3,01971ccd-dc87-7a0d-912e-f2d45a1d993d,2025-05-29 16:20:41.605
0195e289-4e17-7414-b52f-8c2d14be52a1,311863905204852576,/,$pageview,,,0195e289-4e11-7c29-ac57-6b7f77121045,2025-03-29 15:33:24.716
0195b04f-8bd4-7a84-9af5-73d796066992,311900533357059048,/usage,$pageview,,,0195b04f-371c-7985-961c-70eedffe4f87,2025-03-19 21:29:18.183
0195afd2-57dd-7c35-93c3-3bc5e37261eb,311909884524237424,/prompt,$pageview,,,0195afd2-28a1-762e-bb4d-63d20829765f,2025-03-19 19:12:08.558
0195df25-fce5-72ef-9bb8-a84cd05b0d20,311863905204852576,/prompt/5965cf6a-d4fe-487e-b9e6-818dd0d57d6c,$pageview,,,0195df1f-86c3-74b6-a6f0-c4d2c861826c,2025-03-28 23:46:03.926
01966bc7-2b47-713b-8d48-4c0120674d31,311647664372471648,/prompt,$identify,dd5329892a872042d35a7aba9c71506e,dd5329892a872042d35a7aba9c71506e,01966bc6-1e95-7e81-beed-46030281f9df,2025-04-25 07:08:56.263
019612ac-692b-7e0c-a3a2-22e96e6f9f89,311863905204852576,/,$pageview,,,019612ac-6923-794d-9c4c-ff439df68e96,2025-04-07 23:53:35.249
0195ed9b-f0a9-79d2-afff-b104c8869e16,311863905204852576,/,$pageview,,,0195ed9b-f0a4-72f1-9ad2-cd9781369fb8,2025-03-31 19:09:34.880
0196edc7-39d6-7dda-bf42-9d21df14db2c,311901962188642144,/,$pageview,,,0196edc7-24b9-7b72-87e8-ca2bc8d40197,2025-05-20 12:59:39.018
0195aa82-adcb-71c3-9a6e-918afeba73fb,0195a9f5-97ba-779a-9f39-cab4bfb4e83a,/,$pageview,,,0195aa82-ad70-7b08-82b3-2df4d016b0b5,2025-03-18 18:27:26.674
0195ac4d-88d0-7844-a2d1-583213b8b647,311815466781792096,/api-tokens,$pageview,,,0195ac4c-2e2f-73de-8295-6228c68c9b21,2025-03-19 02:49:08.659
0196ad20-9c5e-7e10-ac0d-0911ea44aea8,312078192196229356,/prompt,$identify,31d7157a35f48f9f64ffbc0d51c5a11b,31d7157a35f48f9f64ffbc0d51c5a11b,0196ad20-2a5e-7f41-b8ae-599d6a4b3c4a,2025-05-07 23:41:58.166
01937b9f-ee6e-7739-b6ee-4f623b928bcf,d10ee826-a058-4892-9758-c9a0c8d010f6,,$identify,f79932aa15723bd7b8622853861fc2b0,f79932aa15723bd7b8622853861fc2b0,,2024-11-30 05:51:38.733
0195ac4d-5322-77ea-936a-420001c2fc18,311815466781792096,/prompt,$pageview,,,0195ac4c-2e2f-73de-8295-6228c68c9b21,2025-03-19 02:48:54.920
0195ddd2-99e0-7ed6-8185-d0b57e8d037a,311863905204852576,/prompts,$pageview,,,0195ddd2-1359-73be-b558-c98c3b4be637,2025-03-28 17:35:22.046
019796d9-4330-74fe-a4f3-d1512fcdbc90,325623063842394955,/,$identify,6b2924aaff2ae63ba5ec9cc36f102a66,6b2924aaff2ae63ba5ec9cc36f102a66,019796d3-7f83-77e6-b6ed-5fab1aa52a28,2025-06-22 08:55:10.841
0195e289-39ca-7fdb-8272-c608f3fa63c9,311863905204852576,/product/arcee-conductor,$pageview,,,0195e289-3952-7140-95ae-fb9cb1d11d6b,2025-03-29 15:33:19.647
0195df26-0cc1-7074-9bd0-30b2243173bd,311863905204852576,/prompt/49911fbc-4f72-4389-8312-b5e6adf5e5cf,$pageview,,,0195df1f-86c3-74b6-a6f0-c4d2c861826c,2025-03-28 23:46:07.986
0195af6f-6529-7947-ae25-027081839c3b,311901962188642144,/usage,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:24:28.606
0195af6c-11f4-7eec-b415-92833a2b52a3,311901962188642144,/prompts,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:20:50.456
0195dec4-af33-7354-827e-d42815e8bd22,311863905204852576,/prompt,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 21:59:55.052
0195b3df-e2c9-73f0-858e-a27d9ee03668,311901962188642144,/prompt,$pageview,,,0195b3df-266f-7cba-bc22-68f915fa0989,2025-03-20 14:05:49.685
0195d377-0c52-7557-a806-ffa521ae56cb,311863905204852576,/prompt,$pageview,,,0195d376-c182-7b39-bb03-f5fee07a3997,2025-03-26 17:19:10.231
0195af82-2a95-726c-b3ac-52e6ac297d60,311900533357059048,/api-tokens,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 17:44:58.361
0195ac4e-1cac-71f4-b379-bf424dde740e,311815466781792096,/prompt,$pageview,,,0195ac4c-2e2f-73de-8295-6228c68c9b21,2025-03-19 02:49:46.513
0195afaa-8077-7b3a-be64-817854be98e6,311909884524237424,/prompt,$pageview,,,0195afa7-5d29-779e-9d4e-ea514ed9bd23,2025-03-19 18:28:37.443
0195af81-e822-78d0-96d1-bf6b9e14d55e,311900533357059048,/api-tokens,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 17:44:41.355
0195aecc-bb0d-797c-93c2-6f6cc71e64f5,311885677568481120,/,$pageview,,,0195aecb-94ec-7082-88f4-d4d1dad423f0,2025-03-19 14:26:48.627
0195af61-3a30-7410-9972-84049c677e73,311901962188642144,/,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:09:00.055
0195af62-bc6e-7494-9658-00560f6086f9,311901962188642144,/api-history,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:10:38.999
0195ae8e-84df-70ff-894e-83426bb29364,0195ae8e-84d9-74a0-bfeb-196fc16d5b29,/,$pageview,,,0195ae8e-84d7-7a77-bd76-59da862965bb,2025-03-19 13:18:50.926
0195d377-3be1-7c3d-8c80-a9b5f6337b0b,311863905204852576,/payments,$pageview,,,0195d376-c182-7b39-bb03-f5fee07a3997,2025-03-26 17:19:22.392
0195af54-0261-7e15-b237-7168ffa50d80,311900533357059048,/,$pageview,,,0195af52-ad7f-7649-b147-d00f3b4455f3,2025-03-19 16:54:33.392
0195af6b-bb13-77c7-accd-ea53820dd397,311901962188642144,/api-history,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:20:28.217
0196ad20-d6e2-76b0-aee3-02cf0884d26b,312078192196229356,/prompt,$identify,31d7157a35f48f9f64ffbc0d51c5a11b,31d7157a35f48f9f64ffbc0d51c5a11b,0196ad20-a4b9-72de-9ed6-be412fff26b0,2025-05-07 23:42:13.142
0195ae05-ea83-76fc-b8bf-fbdb8beb61ad,311863905204852576,/,$identify,85bb06153439fc4a16c2060b26ed5548,85bb06153439fc4a16c2060b26ed5548,0195ae05-631d-7726-ab52-93b28388b33e,2025-03-19 10:49:39.307
0195af61-b153-73c6-bca9-17b50227ad0b,311901962188642144,/prompt,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:09:30.296
0195b4b5-5ace-7017-acdd-f3b70e72f185,311901962188642144,/payments,$pageview,,,0195b4b5-5ac9-7e25-be9b-9f6dea6cf4a7,2025-03-20 17:58:59.273
0195af53-9e32-7b7f-8409-2988d7d02b36,311900533357059048,/,$pageview,,,0195af52-ad7f-7649-b147-d00f3b4455f3,2025-03-19 16:54:07.744
01976e28-6051-7398-95e0-ee67d55a3f17,324477757880818206,/,$identify,35e092cc6e11e0b378362342893dfd04,35e092cc6e11e0b378362342893dfd04,01976e27-f55e-77aa-b943-3915c0d396d2,2025-06-14 11:17:08.515
0196eabe-4d8b-72ea-ab13-5515f3b4c320,311901962188642144,/payments,$pageview,,,0196eabd-2b2b-7958-9fc5-09373993fcbc,2025-05-19 22:51:02.568
0195b4b9-a04e-7774-a459-ba7f57ece12c,311901962188642144,/prompt/c1544482-ae18-42e4-9cf8-deba2fcf8a27,$pageview,,,0195b4b5-5ac9-7e25-be9b-9f6dea6cf4a7,2025-03-20 18:03:39.227
0195df26-990f-7792-8145-12866968df78,311863905204852576,/prompt/5965cf6a-d4fe-487e-b9e6-818dd0d57d6c,$pageview,,,0195df1f-86c3-74b6-a6f0-c4d2c861826c,2025-03-28 23:46:43.909
0195ddd2-3ab5-744e-9c5f-8b569c513441,311863905204852576,/prompt,$pageview,,,0195ddd2-1359-73be-b558-c98c3b4be637,2025-03-28 17:34:57.393
0196eabe-5f09-73bb-9c3a-9142ca5eb6d4,311901962188642144,/api-tokens,$pageview,,,0196eabd-2b2b-7958-9fc5-09373993fcbc,2025-05-19 22:51:07.046
0195aecc-becc-762c-9927-f77714822dad,311885677568481120,/onboarding,$pageview,,,0195aecb-94ec-7082-88f4-d4d1dad423f0,2025-03-19 14:26:49.584
0195af61-43cc-7172-938b-35e30452fbd6,311901962188642144,/prompt,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:09:02.515
0195aecf-dc43-7f20-858a-af2e8231814f,311885677568481120,/api-tokens,$pageview,,,0195aecb-94ec-7082-88f4-d4d1dad423f0,2025-03-19 14:30:13.820
0195ae5f-5482-7d43-b545-c208630dc955,311873703350654816,/,$pageview,,,0195ae58-e59f-7692-a0bc-e35991884069,2025-03-19 12:27:17.753
0195b3df-c631-75ab-84cc-45cdc3d5b5e1,311901962188642144,/,$pageview,,,0195b3df-266f-7cba-bc22-68f915fa0989,2025-03-20 14:05:42.002
0195afaf-8ea0-74fd-9a81-dda702da6597,311900533357059048,/usage,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:34:33.267
0195adfc-5384-79a5-8802-50aac8b59420,311862849347540832,/,$identify,2af41c83d5af2e95fab23b624351d169,2af41c83d5af2e95fab23b624351d169,0195adfa-dd5f-7b2a-b5a4-06a9cc769f65,2025-03-19 10:39:09.959
0195af53-a0dd-7cf0-9cc9-9bbaa50dff0d,311900533357059048,/onboarding,$pageview,,,0195af52-ad7f-7649-b147-d00f3b4455f3,2025-03-19 16:54:08.429
0195adff-9ebd-7969-9056-953afba98e74,311862849347540832,/,$pageview,,,0195adfa-dd5f-7b2a-b5a4-06a9cc769f65,2025-03-19 10:42:46.085
0195df25-eb7d-745c-932b-3bcea1c10f13,311863905204852576,/prompt/5965cf6a-d4fe-487e-b9e6-818dd0d57d6c,$pageview,,,0195df1f-86c3-74b6-a6f0-c4d2c861826c,2025-03-28 23:45:59.468
0195af6c-04dd-735e-bed7-1818d40972e3,311901962188642144,/api-history,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:20:47.440
0195aecf-6097-7be6-a445-9e5885c013be,311885677568481120,/api-tokens,$pageview,,,0195aecb-94ec-7082-88f4-d4d1dad423f0,2025-03-19 14:29:42.072
0195debf-842b-7786-8fd9-73a16dc5a3d3,311863905204852576,/prompt,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 21:54:16.245
0195af6b-1212-7730-b57d-7077c72bdb92,311901962188642144,/prompts,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:19:45.311
0195af6a-07cb-7d71-bd3e-cb3910a1e70f,311901962188642144,/payments,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:18:36.753
0195aecd-dd6b-7163-8be0-126a8145072e,311885677568481120,/payments,$pageview,,,0195aecb-94ec-7082-88f4-d4d1dad423f0,2025-03-19 14:28:02.958
0195de75-2b84-76a8-a3ba-c7c10724d60b,311863905204852576,/prompt,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 20:32:55.927
0195af2e-e02a-76e7-8fac-dd85bb2fa8f6,0195af2e-e021-7fdd-b1b4-47d886dd78fd,/,$pageview,,,0195af2e-e01f-7e64-9130-3e05e7d902b7,2025-03-19 16:14:00.945
0195afaa-59a2-7096-a599-66038d338dd7,311909884524237424,/,$pageview,,,0195afa7-5d29-779e-9d4e-ea514ed9bd23,2025-03-19 18:28:27.508
0195afaf-1525-7697-a154-ebae97c81166,311900533357059048,/usage,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:34:02.176
01971ccb-5b39-7d65-9fa1-61dcec7ae1ae,311900771006288496,/prompt,$identify,777e8ffbcca603ef947ec42c6bab21f3,777e8ffbcca603ef947ec42c6bab21f3,01971ccb-3fda-7a46-b546-41bb68bd3839,2025-05-29 16:06:19.440
0195abbf-5636-7e34-a5c8-2d1613e4db1e,0195a9f5-97ba-779a-9f39-cab4bfb4e83a,/,$pageview,,,0195aba9-a2ea-7094-b9b2-470f031731c6,2025-03-19 00:13:19.299
0195ed9c-03ae-76d6-af3c-3426114b8914,311863905204852576,/prompt,$pageview,,,0195ed9b-f0a4-72f1-9ad2-cd9781369fb8,2025-03-31 19:09:39.754
0195da10-ded2-78b1-89bb-5fda0d4beae6,311863905204852576,/prompt,$pageview,,,0195da10-cad3-7e02-8463-5cb3402a3c88,2025-03-28 00:04:57.573
0195af6a-6d9e-7f7b-bbcf-f10c1529a239,311901962188642144,/usage,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:19:03.082
0195af61-70e8-75b5-a50a-5f9d20cb0bab,311901962188642144,/payments,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:09:14.088
0195df26-0932-7aa8-9464-62dcdf8b0814,311863905204852576,/prompt/5965cf6a-d4fe-487e-b9e6-818dd0d57d6c,$pageview,,,0195df1f-86c3-74b6-a6f0-c4d2c861826c,2025-03-28 23:46:07.075
0195a657-3e8d-7492-9384-d872cfcd60fe,311647664372471648,/,$identify,dd5329892a872042d35a7aba9c71506e,dd5329892a872042d35a7aba9c71506e,0195a657-0f65-73b9-a7db-13cd6a48e81c,2025-03-17 23:01:27.689
0195ac4d-bb9c-76aa-8253-62c449c5c7ea,311815466781792096,/api-history,$pageview,,,0195ac4c-2e2f-73de-8295-6228c68c9b21,2025-03-19 02:49:21.681
0193957a-7fc9-745f-8626-1ec29cf4842a,296534439834441525,/,$identify,f79932aa15723bd7b8622853861fc2b0,f79932aa15723bd7b8622853861fc2b0,0193957a-0dfd-7a54-bbfc-2e1899a01dc2,2024-12-05 06:20:53.679
0195da10-cad8-7f12-af45-04530174ae23,311863905204852576,/,$pageview,,,0195da10-cad3-7e02-8463-5cb3402a3c88,2025-03-28 00:04:57.575
0195af60-630b-730b-806d-6c1ea87ec498,311901962188642144,/,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:08:04.732
0195af93-553e-7b91-9edd-79ce045b2bf6,311900533357059048,/api-tokens,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:03:43.686
0195af88-63a8-714f-8319-f4b14a041f7d,311901962188642144,/payments,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:51:46.441
0195a9f5-97de-7360-8998-8d3d404a1c5a,0195a9f5-97ba-779a-9f39-cab4bfb4e83a,/,$pageview,,,0195a9f5-97b9-7859-acf2-7c05b2321a62,2025-03-18 15:53:20.508
0195afaf-9bfb-7ff8-9415-3fb38c41f9dc,311900533357059048,/api-history,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 18:34:36.691
0195af79-34c5-7837-bbfe-907a7923a7c4,311901962188642144,/usage,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:35:11.627
0195b4b9-942f-777f-aa0e-f8346f2d920a,311901962188642144,/prompt,$pageview,,,0195b4b5-5ac9-7e25-be9b-9f6dea6cf4a7,2025-03-20 18:03:36.127
0195dd1e-e969-7f99-ba6b-4a6a2f0643f5,311863905204852576,/prompt/f195798f-0e14-4fe0-ab01-aaef039d177f,$pageview,,,0195dd1b-c23a-715b-9f55-78dc6cc78e1d,2025-03-28 14:19:06.526
0195adfc-5783-7e17-a68a-8df28e5e5a44,311862849347540832,/onboarding,$pageview,,,0195adfa-dd5f-7b2a-b5a4-06a9cc769f65,2025-03-19 10:39:10.987
0195adfc-aad6-7a78-b8c2-10eeb13a9403,311862849347540832,/prompt,$pageview,,,0195adfa-dd5f-7b2a-b5a4-06a9cc769f65,2025-03-19 10:39:32.307
01937b9f-2d1f-77f5-a9da-7dd47180d60d,d10ee826-a058-4892-9758-c9a0c8d010f6,,$identify,f79932aa15723bd7b8622853861fc2b0,f79932aa15723bd7b8622853861fc2b0,,2024-11-30 05:50:49.173
0195af79-53a5-75d0-978c-6ae69853010d,311901962188642144,/usage,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:35:19.259
0195b3d0-ae1d-7e4c-8213-5cc3f0da6306,312026937063152616,/,$identify,7e442692711c2f15b76135cb8cd7be58,7e442692711c2f15b76135cb8cd7be58,0195b3d0-119c-775c-ba0e-2b801b8988d3,2025-03-20 13:49:11.419
0195de74-e67c-7144-a969-c5ca395c2a87,311863905204852576,/,$pageview,,,0195de74-e674-7450-a1ba-4d33603d3a12,2025-03-28 20:32:38.257
0195b4ba-3c6d-7e0a-84ef-7fdbac24a0e4,311901962188642144,/prompt,$pageview,,,0195b4b5-5ac9-7e25-be9b-9f6dea6cf4a7,2025-03-20 18:04:19.216
0195af7d-0fd7-7ed6-a795-0a7bbcc809b0,311900533357059048,/,$pageview,,,0195af7d-0fcc-7322-bf34-183a21779de0,2025-03-19 17:39:23.834
0195af6b-0bd7-7e4a-ab1b-89a1e455e7d6,311901962188642144,/comparisons,$pageview,,,0195af5e-c3e3-7355-bf2f-8c2dc0d1027f,2025-03-19 17:19:43.716
